"","Freq","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30"
"Mingo.County.WV",1,2.73053542302298,-5.98365942914176,-1.92006129147087,-0.165193045247213,-2.03131634363863,-0.0910723303812266,1.38927222919683,3.54568150668326,-1.09650348020198,2.11971972393905,0.206822528277771,1.94703269998232,0.500625412188059,1.2760501763176,2.32594553494302,1.02484400420474,-0.307911677691247,-0.372096444476093,-0.436172838590758,-0.760871908043035,0.214464606475169,0.132577102887072,-0.898847287291739,0.493034173430884,-1.71909403008902,-0.0451910654393391,0.151562387019955,-0.41688268189504,-0.631923458778668,-1.13120453777789
"Monongalia.County.WV",2,-0.437583346820956,6.41585335880755,-0.851793951962912,0.458375388416714,-0.196286265648465,-3.84530825913458,-8.02990793677594,1.85761351353936,0.735319121673321,1.96531530201049,0.015143593288798,0.690760705681887,-0.247980606815622,0.854481412793041,0.131071469539265,0.432209863272146,1.60833220447831,-0.22528873517117,0.234184891705457,-2.33838437654585,-0.0953255632754246,-0.605219834979774,-0.458751936458416,0.353537370146799,0.149304888173796,0.257851365776042,0.574523494825553,-0.689133108502385,-0.0653812647008859,-0.164685241184156
"Monroe.County.WV",1,-2.34777089051186,-3.97319311352823,-0.442798387159405,-0.106810912641509,0.39165924673433,-0.331226997264468,0.539629431584406,1.13481020503992,0.0353419181285416,0.751303149850296,-0.417745590346911,-0.0653789383265737,-0.206417288354529,-0.255515135231536,0.473808963675,-1.65950569419765,0.182192550521391,-1.03347966300346,-0.475901278049267,0.347458983594274,-0.125833409726417,0.331578984693457,-0.831118699144797,-0.657404921838741,0.153338861544627,0.596902051720002,0.167928665815453,-0.368069175669017,0.17020190567973,-0.467431800141257
"Morgan.County.WV",1,-2.74112037355951,-4.03519573888241,-0.856343252206856,1.37633488052835,-0.310974577837344,-0.701963604181106,1.21691954937441,0.358018617988214,-0.882625026940758,0.582300051159768,-0.397141506455587,0.453454047165041,-0.504163965493948,0.20333802314494,0.124567429236332,-0.835362314524934,0.581552439701917,-0.587977838576593,0.298957517406885,-0.970457216449501,-0.299412021390324,0.492673983328582,-0.259873913879406,0.851203451483924,-0.41086838672283,-0.221047502043224,0.548002684318178,-0.522257855453867,-0.368124049386403,-0.292731521605305
"Nicholas.County.WV",1,-0.583379698335577,-4.48234412825267,-2.124066120483,1.06681219085239,-1.4973922012069,-1.19699524442242,0.757626047345179,1.79442082480542,-1.00108176273726,0.996484610897761,0.943535264553855,0.89590806861042,-0.379045339960759,0.936311488705729,1.32188177254252,0.174426478461388,0.088939688870689,0.394488496181831,-0.77060440526394,-0.409203848557771,0.139884317300879,0.853802374904627,-0.0303948180182477,0.750676271033535,-0.697932478979959,0.261420475640556,1.44251325056563,-1.00257139176125,-0.508107988923435,0.0751712709856791
"Ohio.County.WV",2,-2.10104549712011,0.538032551837307,-2.24422915085114,2.44117858292601,1.0955979816354,-2.25361114565796,-2.10939942916099,-0.195484349980462,-0.0869340081480174,-0.354540009885052,0.919423067639337,0.549995479988754,-0.198840202930531,-0.0866798824981795,0.481315592208583,0.431912645101713,-1.36855354022422,0.691437249805049,0.404105980643583,0.098592000798437,0.541779528419503,0.00276822211695119,1.12710170996512,1.34830771966171,0.332017202617341,-0.560899449278636,0.401815506251311,-0.0954504649171746,0.321720772756881,-0.157795641253317
"Pendleton.County.WV",1,-2.29748266835938,-4.85130367233772,-2.24301625613556,-0.225464701983735,1.27585781981944,-0.0476109717038428,0.462068070040549,0.747329115409132,0.763619443706922,0.680826045792955,-0.625472948715956,-0.964181289932082,-0.334245892954658,-1.31611074562415,-0.147605721668512,-1.38362823396689,0.89994857403257,-0.94702957504446,-2.77132566066534,-1.60969097315489,-0.817102419177899,0.297272563137675,-0.304702466433222,0.40957493840014,0.746644003646317,0.774288710326496,0.502466137403978,-1.30088258244023,0.65040970539652,0.226046494484866
"Pleasants.County.WV",2,-2.87822500454011,-2.9236942762093,0.370968473910858,1.60700716939743,-1.06531693444349,-0.0264214242237324,0.418483880157426,0.497738549122756,-0.352207112111748,0.836620069877082,-1.71065174082799,0.0381603430676739,0.188696505477983,1.24053339514491,-0.640877134808829,-0.771756550255445,0.37037703331152,-0.34621108211244,0.519108348984003,-0.733863167423066,-0.24015834432096,-0.45649925974085,0.0854381725023092,0.0473710215547123,0.572504452138313,0.885741665308347,0.21679949387606,-0.993988314747049,0.383310314281181,0.230339428565436
"Pocahontas.County.WV",3,-1.62768438787036,-4.93816617986389,-3.23761748286263,1.26690630532975,0.882440406307717,-1.43971901112656,1.30524053645809,1.15098813272092,-1.67113456371322,2.07359051364003,-0.118109964299048,0.38931699888467,-0.446032779348454,0.214618781198642,0.284360234107936,-0.530465941764566,0.553415607853043,-0.470960764468801,-1.11818963739492,-2.06872796654173,0.391362614814256,0.500577153132366,-0.311943558102485,0.466841918040232,-0.0319560449668976,0.634480163095088,0.440062000619206,-0.32198938897655,0.510928178103219,-0.386831955890428
"Preston.County.WV",4,-1.50725558806967,-3.79630240612998,0.121504000569162,1.28008276247888,-1.23919448068507,-1.2102852919345,0.840501604397104,1.33755826998949,-1.87270378634152,2.01720048083563,-0.471182692832952,-0.900049383702133,0.395810316123525,0.384191553784089,-0.402016331520759,-0.847508623252509,0.318186960296389,-0.407870841209635,-1.20193360833948,-1.4630149214902,-0.0683560897931666,1.0962584976876,-0.263292236521994,0.410929418842348,-0.186348578141261,0.717958302722665,1.02684227086859,-0.265188122233191,-0.103733989250569,0.174195125771415
"Putnam.County.WV",1,-2.3806933923844,-0.822636865763552,2.58666802613451,2.66861875006961,-0.395873110476329,0.751937271673414,0.570060856446359,0.528342940345094,-0.9043158012883,0.151512846046029,0.378250739213933,0.989355381284395,0.269098634772681,0.206153004257713,0.596923948250886,-0.0223144214494058,-0.845938460295104,0.592791899924356,-0.763404965338844,-0.790722506672103,0.0504711401659579,-0.468225842673178,0.47412793049161,-0.325577139788522,0.264890382482985,0.0797374571694782,-0.176669497127426,-0.597663606269175,-0.577933168424508,-0.988230250681463
"Raleigh.County.WV",1,-0.598123038493575,-2.22324705607874,-1.1211184225886,0.700583717025917,-0.688313414640583,-2.09098180031098,0.209171469413851,1.69377336014772,-1.52020403022373,0.925437927054475,1.63039012419484,-0.608867427029923,0.312731637302585,0.628809918385553,0.0118546903639898,0.108460968204119,-0.991268128658155,1.01966638707384,-0.415474818122113,0.093388324320533,-0.599432336397795,0.241326376411607,-0.937508041956833,0.656918101254176,-0.0601596870455115,0.926144788644861,0.150897926513933,-0.816217869213378,-0.500912137401475,-0.393530549990822
"Randolph.County.WV",2,-2.48314879857928,-2.50891420170735,-2.748527750396,1.25862022875914,-1.5184635677405,-2.17909275769805,-0.0124211709070132,1.30898837849643,-0.960188931070088,1.75745432035895,1.13451229052688,-0.631491243554909,-0.422406072248288,0.247982885272718,-0.637570178461315,0.148703085485815,-0.0922869700205317,1.43119029385278,-0.531974778733978,-0.0479868210714535,-0.118680859539539,-0.460882258810184,-0.259966787200547,-0.233558832981699,0.0532499113897483,0.802953243939227,0.671819529033999,-0.902348489409892,0.660783116066866,0.750112343606626
"Ritchie.County.WV",1,-1.68412490565498,-5.04383883101463,-0.235320719191385,0.926887094604511,-0.716982530378432,-0.721832946256917,0.157913388552865,1.3659313740477,0.153694267730502,0.46752636466329,0.141201545644493,-0.0500865314473403,0.0680616136801293,0.0744534394548593,0.0588417070242419,-0.0148016656565867,0.0644677379956054,0.0268308798804994,1.07108674118699,-0.478644786412553,-0.169496214649878,0.728818156129944,0.281341869703772,0.723793202694429,-0.011112149756964,-0.854565010700579,-0.506517209479258,-0.15474253050268,1.03739779130405,0.468579953101402
"Roane.County.WV",3,0.0874495375861543,-4.76242800987753,-3.14598941991362,-0.400809143840185,-1.93071816489464,-0.340424664823582,1.23447613067799,2.31100012560771,-0.479587462164288,1.63629199527389,-0.226612955336787,1.84332017357752,-1.01425549975936,-0.115001887441203,1.07711796602338,-0.835793979686588,0.090939467336224,-0.851138842899382,-0.75730343120689,-1.2919121221807,-0.12627728876157,1.32963057237756,-0.155215217050023,1.78983816055339,0.869033474881591,0.696116903380848,0.737966798633248,-0.153992516295625,-1.26586498793172,-1.04082978185742
"Summers.County.WV",1,-0.384024620668575,-4.17023201791953,-3.24315708415688,0.398980436004785,0.0817427869297786,-0.886476826781587,0.688183834960321,0.920967245804184,-0.0975845998260092,0.238351011268881,1.03017041493831,0.578447024407945,-0.689700429889144,-0.644922254874155,1.47350082080721,0.520449500758197,-0.552085674599636,-0.528917815292104,-0.942018949283167,-0.620532051545454,0.0254378203802109,-0.27390843034634,0.457872534022747,0.594292574631818,-0.351426988788463,0.256345310066223,-1.2506000749967,-1.23642724546136,1.98598212192155,-1.25105252404871
"Taylor.County.WV",2,-2.06704510651139,-2.76183903155843,-0.725466471784865,1.84033851594569,-1.76014032789195,-0.868080408272984,0.462920048490559,1.04662850620553,-0.808930074534567,1.29272705528338,0.121471869109948,0.462725010942946,-0.486049496091217,0.679241177865524,-0.0428628980232454,0.196326194359102,0.281916905663843,0.579999973668734,1.02877260385546,0.186529668443915,-0.00173854261345746,0.746411134436298,-0.444601266818837,0.0681322721711193,0.274859735570114,1.05405385537898,-0.279903673250745,0.179186891508451,0.136040720011624,-0.484279435572694
"Tucker.County.WV",3,-3.70805607333391,-3.95146733002402,-3.18264095657594,-0.154577969673412,-0.260282724392072,-1.19926932045366,0.106938455580258,1.82042957951067,-0.0496023978303954,1.94392343445047,0.447130595027197,0.167121619595603,-1.71627512310246,-0.796737507536486,-0.750508584694495,-1.25321114362964,-0.647707885725814,1.07055337261193,-0.459768888589239,-0.496845580707081,-0.180938061777624,0.665292726501498,-0.106896565922829,1.01060640636064,-1.22072287291402,-0.825849200511891,0.333158439386125,-1.19078443038122,0.479196894951353,0.288192512028612
"Tyler.County.WV",2,-2.53531147134607,-5.6914134173902,-1.22659976432988,0.53259780541609,-1.17923672926805,-0.624407267769587,0.918739760659683,1.50499749591273,-0.127449971435622,0.652180110313029,-0.178881645075668,0.270133039351302,-0.0309334465331545,-0.371871329122822,0.675008263419024,-1.05597451903306,-0.326984990473992,-1.10515054916363,-1.19582264201389,-1.30018122123471,-0.164745244039988,-0.363496994262181,0.262779598062722,0.716740446673259,0.0523345969781504,-0.298972909835711,0.45135361588988,-0.66700839611796,0.599602912011919,0.16352100764224
"Upshur.County.WV",1,-1.86871021231428,-2.61563487813916,-0.613487757212555,0.958125075286788,-1.79417052476697,-1.56706874826816,-1.32649553244873,1.13732235844164,0.613019554405628,0.809085111436082,0.967481391263713,0.0330425220823141,-1.09553683613094,-0.768935296602966,-0.94931390967437,-0.764036838101841,0.0882964582856192,0.621223800865651,-0.664982371849475,-0.944551629310998,-0.54673220612059,0.13904976199581,0.275001314655903,1.07578331978443,0.665562559712838,0.445802594745963,0.138890353864584,-0.456549376026533,0.227889656592464,0.602071693730662
"Wayne.County.WV",2,0.194925031168642,-3.46038038749976,-1.61495910834272,0.547405062530831,-2.53426044113299,-1.08236074223456,0.266744403454816,2.34456019189929,-0.615201590397986,1.0622643345376,1.09759908756465,1.26737765810782,-0.555608446812335,1.09244157330436,1.57311750603942,0.554676185388237,-1.04403956741009,-0.140668438844745,0.408289981525777,0.0623171020673865,0.0953918396580101,-0.679720163250123,-1.36960467927204,-0.2397580218133,-0.250015138757906,1.65224286962767,-0.650633179972074,-0.735804861661936,0.846835559266413,-0.628480540690699
"Webster.County.WV",1,0.512217449202936,-5.64172220428726,-4.36314703390719,-0.463141204317596,-2.58903198693795,-0.656003491609242,1.38443147501757,2.00712956915656,0.113664932816054,1.91622666040198,-0.7282268376288,1.41037817442278,-0.755653068548204,0.188706048448016,-0.0300022981412216,-0.32164036558821,1.07877926265496,-0.426222347864495,-1.03281160738588,0.00320071863054774,-0.104477096163365,1.21515731731273,0.39135174743921,1.10139784889617,-1.32523453967222,0.16885848147224,0.756889386138278,-0.57013872076121,-0.0488383613402521,-0.45927807045768
"Wetzel.County.WV",1,-2.07684966883742,-4.06166852397982,-2.8594065130975,0.621022086707446,-1.68182200986791,-1.29790091401041,0.635012814943959,0.930377155320992,-0.57409823212889,0.377969800723997,0.215313381948654,1.05587897292667,-0.637756768344867,0.740364505830557,0.387117019856436,0.0582367112640047,0.452562338947231,-0.0382616136701359,0.388844536494368,-0.267702148326067,-0.250322242155193,0.359059065324613,-0.117286575931908,0.0855287513565203,-0.360718321374955,-0.020801279034712,0.329295197421858,-0.243009012954706,0.392454564531528,-0.175722188268852
"Wirt.County.WV",0,-2.18172960494895,-4.76159222187903,-0.764336698308437,0.92767934211777,-1.22052036752856,0.707221754877495,1.46054465631871,0.921879274931054,-0.322634852333208,0.238411320327882,-0.0894173439770953,0.0825919861736414,0.74320097885578,0.128403942273741,1.23980402178537,-0.874294433615821,1.02422454155102,-1.32045994568421,0.210198369170879,-0.996113682592917,-0.0329854835956912,0.287504212611693,1.13508139419487,0.791071558995544,1.96040863117403,0.333145748081478,1.26590313565106,0.52111001797353,-1.0221609189283,-0.04768777816835
"Wood.County.WV",2,-0.896184620031521,-1.76649343728704,-1.02895336834811,1.56686220702134,-0.748879931470676,-1.52449578333406,-0.402506806875661,1.18466267843602,-0.746721787223397,0.224077036254173,1.69800609676638,0.356053724116526,0.256754604347948,0.507588392013396,0.894192439358852,0.592042586964412,-1.20561321803736,0.555420662504147,0.759622298809903,0.532470741544467,0.17856043953755,-0.43775567430119,-0.0356986029994332,0.0443571733367416,0.218078177108826,0.611734139331988,0.443539629925078,0.0341103415947265,-0.0288516673280746,-0.254713858463085
"Wyoming.County.WV",1,0.716933987777205,-6.58773915490242,-2.09638989765397,-0.460567357528888,-1.58009641222908,0.24638791387107,1.51748531787548,4.38751717212426,-1.25651670238397,2.70660167426414,1.57826862353469,2.32263526476545,0.140235117629089,0.85906881815212,2.09978704582429,-0.865182226129756,0.00727470284088283,-0.532993490764565,1.24926935823378,-1.25514779231273,0.311160489727518,0.0978168346550619,-2.69763218209852,0.480673443257406,-2.53694167345204,0.37697156210094,0.424184725650956,-0.891275494192983,-1.11896843436503,-1.1818908707399
"Adams.County.WI",2,-5.26339711501956,-2.93869201750613,-5.7977363866108,1.01772194825272,0.248346255442768,-1.54461711870334,2.01029041762672,-1.4381048372493,-0.116931975281948,0.478505027809211,-2.42853023032304,-1.16015090247961,-0.352166788728854,1.27111352401728,-1.12539008878599,-0.0564324590724843,-0.460532396183868,-0.164583225894403,-0.236536058070927,0.833622852275814,-0.928189218590757,-0.0416985171038952,-1.08448609312372,-1.004949029384,0.552604938700461,0.0689312284187053,0.851291064708486,0.3431529283027,-0.277806660090786,0.224067261813736
"Ashland.County.WI",1,-5.42932549951825,2.79762481731471,-5.3629159056844,-0.491497137305944,-2.86600257645399,-1.84797321827486,-0.0184494666350455,-1.19131554585764,-0.776792959909159,-0.737811995370741,-1.03759857731115,0.297661517496687,-0.921470334132799,-0.89764049411356,-0.633373404166483,-0.474131034856495,-0.411391085695137,0.599955101803662,-0.157732037838335,-0.000381314974493047,-0.0740359296805647,-0.462462323142029,0.074441931744885,0.421628132947557,0.244714823537706,-0.101230761541367,-0.0791627151186646,0.0729875254683968,-0.164826398280209,-0.73868232253679
"Barron.County.WI",5,-6.4822546369451,-0.015763328343661,-2.43987090782451,0.343593123410733,-2.57660329877022,-0.803779072758133,0.680100770896919,-0.915101724443976,0.755279199621791,-0.411769799979318,-0.993730663072823,-1.36891479610219,-0.244634220658751,-0.50855405222421,0.029228633836406,0.186943025353499,-0.187432550015538,0.54567748769369,-0.648066345115624,-0.211938721246032,0.0621506822210566,0.0909762576891572,-0.674681886378327,0.0106547144331884,0.0299561531384846,-0.146344627264439,-0.552715395425437,0.5362215791173,-0.148875730478588,-0.189275204678406
"Bayfield.County.WI",5,-8.24992878983313,0.646638495822898,-5.78087512195589,2.09277424551193,1.70341107772809,-0.00776872642917867,2.11026213300513,-1.95699497902279,-1.27125750982525,0.0139014954052002,-0.569462978012942,0.8285111077185,-1.02977012466453,-1.07843275218269,-1.62272325013995,-1.10263694316613,-0.0138518385476039,0.579814978969745,0.290860436173145,-0.815534014008536,0.0585304513489352,-0.283662198825323,-0.729060341905041,0.21569378677099,-0.0310696797281575,-0.952969743710862,0.156495115694897,-0.00774828556133165,-0.808745784870471,-0.99202082769619
"Brown.County.WI",7,-4.6115592274056,4.44773027164201,0.0269939519279555,0.810015645038853,-3.14309814809999,-0.862789544337245,0.186557607487714,-0.379986257665318,-0.451329556463413,-0.498028075455195,0.108704192593051,-1.38380550808303,0.504751553237767,-0.36253971098839,0.129900449692517,1.07539845251717,-0.613019645113564,0.81349043565673,-0.402999473944596,0.020739829379255,0.540758319902785,-0.40215837357097,-0.802505787359241,-0.0130283754127177,0.224317708380878,-0.205089602727894,-0.00349830719735853,0.347306468166732,-0.0258687919795786,-0.411264095041384
"Buffalo.County.WI",1,-5.62944860808368,-0.47320975671129,-1.28704235514755,2.01850017637368,-2.05409660785761,0.540485710968106,1.06746298739301,-1.48929797208985,1.21897183861765,-0.768369067761011,-2.29140807650266,-0.536681664805914,-0.118396228840984,-0.370238994704866,0.208729257676415,0.103548869861711,0.231763669249956,-0.708672829435895,-0.454720202545536,-0.792166190231349,0.75761106861314,-0.069528302001842,-0.199827828585297,-0.19759719989231,0.169074883590593,0.262939944616062,-0.609513764232012,0.275835183151007,-0.680043325885331,-0.643304947564941
"Burnett.County.WI",4,-5.80989613677833,-2.21039743802236,-4.47230517040264,1.04599308864245,0.600820157108144,-0.779054696620024,0.807403149545687,-1.41784843668516,0.307597449403962,-1.46737805381165,-0.427628310063203,-0.556767743157022,-0.944469817196788,-0.267874697324172,-1.18861078837481,-0.259123439753574,-0.558707146075038,0.521956140053486,0.130506643465468,0.308312136299392,-1.10048052416194,0.827473831996836,-0.489104413914167,0.419359914989253,0.664285878263841,-0.71305275436745,0.360425720903824,-0.27596239045781,-0.916757521521573,0.137970558520305
"Calumet.County.WI",3,-6.77709942952335,3.56735511988395,2.17913589890899,1.0342453121832,-3.61294713552975,4.06893379869363,1.60255360516577,-0.561847726878811,0.592503037989125,0.139221684089699,-0.676890969983746,-0.830601244941365,0.0466135551396873,-0.127424328641765,-0.572419719705567,0.759590447878533,-0.310275924234546,-1.01752154289327,-0.866106946819172,-0.322766957751917,0.50147063725657,-0.450592598892329,0.347720537074921,-0.354026357500986,0.0178905004670377,-0.517481283934654,0.388053643112884,-0.0646014437232599,-0.90377451235633,0.250879026573502
"Chippewa.County.WI",2,-5.94885285208642,1.11260921677218,-0.874317865069867,0.67710885604001,-2.91395159221566,-0.163093790730345,1.01876749832876,-0.947944246482133,-0.150446157519505,-0.154263705201888,-1.48482726256829,-1.41590091150327,0.130356142946745,0.2639844488057,-0.365124078384718,0.439289204637441,-0.172130771035912,0.226125171153879,-0.389772954700822,-0.447691467371305,0.391647556173261,0.163353474490518,0.0301822176633214,-0.40224289316889,0.258321814926557,-0.353643535549291,-0.282596466147385,0.2518159745037,-0.293319568940684,-0.286759510237776
"Clark.County.WI",7,-5.53589750853082,0.277492393791725,0.259221029748004,-2.49339192697539,-4.93057374946205,0.296066508609156,1.02137636644273,-0.223925945936434,1.59812789018217,-0.143983427535432,-1.9964995646612,-0.900111910117292,-1.3110348330607,-1.63147808825659,0.0747011865892354,-0.730253156925594,0.458104928805398,-0.108576090832622,-1.4307818480349,0.196161644143584,0.613267644928134,0.56191965696878,-0.391877250928146,-0.0104308802641222,0.154809036634004,-0.651720381342902,0.164829455763086,-0.455678864297878,-0.0774478702925126,-0.0429321876372472
"Columbia.County.WI",8,-5.61837903880312,1.94927470834338,-0.94652649499786,1.53383924174993,-2.20795745939555,0.627194308339058,1.44226981722333,-1.32934030833112,-0.73422235954385,0.0532790251114253,-1.22687307521429,-0.978669406228806,0.258573278765205,0.135527986254325,-0.0764437282754158,-0.127612755464617,-0.298526929471972,-0.280554195404462,-0.745574155975316,-1.14573527462498,0.712496069277762,0.672632757003351,-0.0763247254264799,-0.324412640111023,0.118126302802505,0.273065565908106,-0.0657968580400478,0.0489284671395161,0.0917231879882355,-0.778532407652438
"Crawford.County.WI",4,-5.8842477036951,-0.161840499265796,-3.8522955376978,1.20743793050534,-1.65725908137505,-0.714061989809597,0.948278937386363,-1.57973946229304,0.262214243374872,-0.704881311132403,-1.77353389832657,-0.348283758233391,-1.05989864345071,0.174178415722157,-0.287626230728313,0.246263335689096,0.490738638043466,0.31094714462003,0.0905076204738611,-0.275832304346292,0.216611549559337,0.323899253308188,0.209556963871584,-0.655783896704547,-0.0931881193154439,-0.3297801925049,-0.038722785273152,-0.250708404882581,-0.158660350462853,-0.331324550245501
"Dane.County.WI",42,-4.71633551247961,11.081663300427,-1.3117422571285,2.08983382363404,-0.52968568560753,0.190877356742983,-1.22942409543738,0.561113135654039,1.19930511242573,0.875699368399979,0.171214187687073,-0.812528872766917,0.167788698538358,-0.685043602989925,-0.194415635589242,2.10376830488693,-0.134961447423254,0.756551475874374,-1.22502807161431,-1.23321659786593,1.18287352605098,0.332953330792038,-1.5302018119642,-1.01073160520242,-0.784001820133279,-0.0980772286766532,0.426389415849829,0.0238074065522307,-0.544293783048405,-0.812045529579778
"Dodge.County.WI",6,-5.59228446837561,0.748246014644908,-0.368713676040522,0.670964816293663,-2.6966345509656,0.285939216993265,1.44078747695766,-0.239394218394802,0.0658702097378441,0.957212840588071,-1.55117868570824,-2.35814561138163,1.12967378645464,-0.146448466969732,-0.175352499045245,-0.519107005226967,-0.0293996994705053,-0.316927457975823,-0.153229568285958,-0.477759854398204,0.633696406116885,-0.136227513326327,-0.49591858395506,-0.883046015570102,0.786217432424325,-0.32923793916732,-0.258511135271741,0.222988967671886,-0.160728698040123,-0.32946845596795
"Door.County.WI",3,-7.79682345193783,0.518617031275146,-3.7849355372794,3.21833486583581,1.40698572868754,0.282260343960515,1.05198779614594,-1.82551695682736,0.265961250441941,0.00656279850986101,-0.77290912396508,-0.36942057789914,-1.2937636487678,-0.208889647179844,-1.09986883456319,-0.773476837403882,-1.20170491812827,-0.0752141460461482,-0.895762017171536,0.180016548638218,-0.101899152600927,0.0624649809516517,-0.524189614799425,-0.0766498136001864,-0.335731491528515,-0.948233751314631,-0.957420875832938,1.09567202216201,-1.23037816247177,-0.423153267500132
"Douglas.County.WI",6,-6.367986522877,3.06734241600119,-4.08312728635248,0.891124905596425,-2.6722536073245,-1.67188087919762,-0.0588531236432067,-1.21362844948219,-1.46280405228109,-0.680265612216681,-0.871456052189314,-0.399863528514895,-0.250076081294896,0.413027993750515,0.101687068360362,0.625006103745095,0.136341089133291,0.493548110467405,-0.116971894476203,-0.448728931967362,-0.153774424401142,0.167180118476201,-0.157736476056305,0.0873358741167618,-0.323031007339247,0.0155117330989921,-0.0905398839939398,0.150864057656574,0.273631358001297,-0.761461177896313
"Dunn.County.WI",2,-5.62030280602418,4.570652530074,-0.562057132659757,-0.0850534855686765,-3.29979103587163,-1.10428067964315,-3.26766344184714,-0.917891543447529,1.40217826971833,-0.0638321668669141,-1.10335387326781,-0.346108077416836,-0.549706920384147,0.885601238150108,-0.933011474578868,0.417110925891791,1.19690847334251,-1.54390758592873,-0.339449365566535,-1.05714366177388,-0.0775212045716526,-0.23600458866571,-0.167592059629492,0.501477491688328,-0.165503728494454,0.202216894801092,0.434639795049403,0.369972937911504,-0.675534609129538,-0.452709521215986
"Eau.Claire.County.WI",4,-4.85332106466203,6.0827801558123,-1.47008079177923,0.579094722646518,-2.44092876774453,-1.80926662826411,-3.63556586552424,-0.43342438583926,0.650853006591506,-0.195044135827836,-0.5267050898301,-0.741752700847791,-0.761062290840131,0.401409677283911,-0.542348833298675,0.744173658314667,-0.459571567336531,-0.553840706690761,-0.930286627343181,-0.516442188920623,-0.411916196008717,0.431408243659673,-0.150724015927255,0.274382897283032,0.453705018300142,0.242577890174815,-0.294501980565397,0.573871283555169,-0.630031035212357,-0.804572217831232
"Florence.County.WI",0,-8.2199653228142,-3.37495915546436,-4.42866635970695,0.969688588422686,0.389647729726477,0.67413686989243,1.67291963730814,-0.022906244853251,0.31944868256271,0.099519332887548,-0.523578708741596,-1.15599269016259,-0.791481612925062,0.830792603845879,-0.224590682331521,-0.0565756599464915,-0.535423405964077,0.346635973426273,2.07263791449014,0.290501437894867,-0.278181924013901,-0.410521715802687,0.00721876647534934,1.65377272602013,1.49454671877981,-0.133957040540505,-0.0356955618389459,0.818437666339296,0.0131341457002914,0.325709444818437
"Fond.du.Lac.County.WI",4,-5.44400849638822,1.45376426715066,0.165325566808445,1.17715993737329,-2.4260794962215,-0.406765298131055,0.538199217534875,-1.18948266837223,0.601160933586436,-0.325164097263932,-0.289413690906344,-1.68821694130969,0.0591504325618836,-0.127990494865907,-0.202151147870269,0.555634253145091,-0.389706274165567,-0.317881282699191,-0.144432575242254,0.00581097103544529,0.812698878934462,0.114318617112884,-0.639403439765879,0.277871257754706,0.111470994789779,-1.15009197692633,-0.407208246416265,0.587306483912537,-0.236409308620322,-0.182022521611861
"Forest.County.WI",0,-3.74279735358019,-1.44605764172468,-5.09953935712738,-1.38659750389264,-1.59088049117602,-1.46781227690789,0.414213066207793,-0.989308779662348,-0.285281488369043,-1.61163228499481,-1.29352946304692,0.266459039116899,0.0708205087056198,-0.533727228021332,-1.74638437805938,-1.17401724362915,-0.1569241025999,0.651591155425577,-0.600801282039697,0.554003332852809,-1.17209475133667,0.184221734966395,-0.381155538250309,-0.451488659877989,-1.08686472375231,-0.577116492741521,-0.30056940263451,-0.216377780896276,-0.0148781602392546,-0.287190527107718
"Grant.County.WI",4,-5.26691593646988,2.65035275613241,-1.18570149916479,0.388622567835968,-2.92475656586754,-1.45104312482689,-1.99772767377586,-1.66169713763009,2.01187084288965,-0.396989433391005,-2.14058489244894,-0.260453010211281,-0.946969529635721,0.626465164561814,-1.09988093639814,0.367977591790637,1.23835410680675,-0.678921247835728,-0.695109342849743,-0.738646175809964,0.931084921548939,0.0225734304730442,-0.590219680927588,0.229494611680522,-0.176940557249483,0.0692829221197079,0.4008996842799,0.139950483239085,-0.303294377246108,-0.519822690333154
"Green.County.WI",3,-6.34637378437619,2.65794639287262,-0.961032938119957,1.71308791243908,-2.37473829693877,1.6419675521173,1.43759325231414,-1.71793137845858,0.220664782589735,-0.351351174552079,-0.867191661042067,-0.776491236187987,-0.816706053344155,-0.13394877431828,-0.173331531551842,0.694828839971503,0.0791414250875387,0.283751085605142,-1.27703689127266,-0.611528537955167,0.315308738171749,0.780166095653152,0.355622089454557,-0.0595346430320141,0.0231296901905208,0.144200720284134,-0.0303923368705182,-0.0606008897925685,-0.236114068101552,-0.369718394136581
"Green.Lake.County.WI",3,-6.08086083738969,-1.39875117584127,-1.21903759821046,0.71920299347719,-1.6792811867854,-0.343338033099013,0.817237210170734,-0.317994765426941,0.421533555753065,-0.0633077185011795,-0.0564285584411276,-0.691512882772118,-0.87770599541439,-0.519453130161372,0.0893645681711852,-0.365286665203549,-0.68727463874734,-0.214440450590842,-0.143170476030895,-0.164285756508096,0.0178638902330665,-0.30069485571628,-0.516402406038107,-0.598583321849465,0.046155243637223,-0.368376384605654,-0.0286476021386456,-0.194180102245902,-0.175895700804885,-0.315745367339826
