"","ID","Var","v.test","Mean.in.category","Overall.mean","sd.in.category","Overall.sd","p.value","Cluster"
"129",30,"Adult.obesity",2.3218087937666,0.308466666666667,0.305591201027617,0.0267423225032064,0.0425105019285335,0.0202432335425978,2
"130",31,"FamilyRatio",-2.13705439080707,0.674867076962457,0.678016219322807,0.0324389002526704,0.0505814436479383,0.0325935679876027,2
"131",32,"VeggieSales",-2.13744689518673,2551433.91812865,6327674.21323057,9156864.86271662,60642736.5442572,0.0325616606433614,2
"132",33,"Unemployment",-2.36359705848534,0.0750140350877193,0.0769079961464355,0.0208499465431586,0.0275050289726229,0.0180984852160617,2
"133",34,"Freq",-2.47855350168078,2.36140350877193,2.78998073217726,2.28325363307937,5.93533575027387,0.0131916325420572,2
"134",35,"FruitNutSales",-2.56753107603411,1842123.39181287,9235039.17790623,11007589.4311637,98835861.6013349,0.0102425608175169,2
"135",36,"CountyHU",-3.31544378462765,73042.4292397661,629745.087668593,133457.333917726,5763630.47309139,0.000914977418399585,2
"136",37,"Democrats.2016",-3.8007596387924,29.9927363889825,31.6898834156638,8.51546664534131,15.3272261119166,0.00014425317903647,2
"137",38,"Precincts",-3.82361838405134,35.6491228070175,54.8940269749518,37.739314150682,172.764979923659,0.000131507404943968,2
"138",39,"AveFamilySize",-3.99015166527018,2.90483040935673,2.92302504816956,0.0975450138066825,0.156519530840208,0.0000660310586527048,2
"139",40,"Amerindian",-4.25726359117735,0.757777777777778,1.54123314065511,2.45806008657514,6.3168158930406,0.0000206944308134721,2
"140",41,"OtherRace",-5.37972036423506,1.30081871345029,1.5820488118176,0.673021837710911,1.79438900392995,0.0000000746016265429967,2
"141",42,"Total.Population",-5.56524616633551,47114.3871345029,97754.0353243417,61932.6661391825,312335.107369242,0.0000000261782591170577,2
"142",43,"Diabetes",-5.74206962786158,0.103632748538012,0.1073795761079,0.0146916327796501,0.0223980265456759,0.00000000935263480764517,2
"143",44,"Construction.extraction.maintenance.and.repair.occupations",-5.81657712370892,10.9481871345029,11.5189466923571,2.27064915623521,3.3682180912459,0.0000000060064836575126,2
"144",45,"Graduate.Degree",-5.92572072430776,5.77988304093567,6.44500642260758,1.98279558928642,3.852791773197,0.00000000310930628819645,2
"145",46,"Votes",-6.11316810823351,21560.4736842105,41748.3280346821,29086.6163432732,113354.385313695,0.000000000976723844206353,2
